,Datetime,Tweet Id,Text,Username
17,2022-02-28 22:40:17+00:00,1498427866010517505,"おはようございます😊

不安もありますが、2/24が大底になる可能性ありそうかなぁ？

保有はグーグルとNASDAQ100

昨晩、少しだけ追加させて
頂きました🤗

#GOOG
#QQQ",seitan_seitan
18,2022-02-28 16:55:32+00:00,1498341106064543754,"#PrecioObjetivo #GOOG

💰🟢¡¡COMPRA!!

La liquidez adquirida con la venta de GSJ se destina, integra, al incremento de posición en ALPHABET (Goog).

El motivo es claro:
-Los resultados de la empresa son muy positivos y la perspectiva sigue siendo buena. https://t.co/OYWPHJF2ZJ",precioobjetivo
19,2022-02-28 16:23:46+00:00,1498333112480247810,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/cqX2QiqklB,leoventuresllc
20,2022-02-28 09:53:46+00:00,1498234966832037891,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/3jJc6e51yU,leoventuresllc
21,2022-02-28 03:26:12+00:00,1498137433849970693,#alphabet #Google #Goog https://t.co/8gCoj2nuNR,RanilWaite
22,2022-02-28 03:23:48+00:00,1498136829102538752,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/u9o92PNMlR,leoventuresllc
23,2022-02-27 21:01:20+00:00,1498040575601569792,"記事更新しました！

【米国株】ロシア国内でApple PayやGoogle Payの利用停止！？SWIFT排除で国際間送金できないってどうなるんだ？

#米国株 #Apple #AAPL #Google #GOOG #SWIFT #GOOGL
https://t.co/4C7TgpE3V9",beikokukabu_etf
24,2022-02-27 20:53:46+00:00,1498038674214297602,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/mkUyhIt82x,leoventuresllc
25,2022-02-27 20:11:30+00:00,1498028037417410560,Remind @mailonline #goog https://t.co/ZDa8FNkmiO,lecrossman1
26,2022-02-27 19:22:34+00:00,1498015723477618689,"Today's #GoogleDoodle wishes everyone a Happy Independence Day, Dominican Republic! #GoogleDoodle 🎉
Find out more at - https://t.co/bfbucXPD7G
#SundayFunday #weekendvibes #WeekendKaVaar #Goog https://t.co/X1YSeNKgS6",shreerangp
27,2022-02-27 14:53:46+00:00,1497948075096219651,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/eiSLgmUy67,leoventuresllc
28,2022-02-27 14:23:46+00:00,1497940525852368896,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/Qvz15VNgz9,leoventuresllc
29,2022-02-27 07:53:46+00:00,1497842380858433536,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/mp0oPUgU8e,leoventuresllc
30,2022-02-27 01:23:46+00:00,1497744231091343361,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/SEabbzDfzO,leoventuresllc
31,2022-02-26 19:08:33+00:00,1497649805270650885,"@whales_pump #goog
#jean
#natou",JsusRevientBie2
32,2022-02-26 19:03:28+00:00,1497648527404531712,"High conviction concentrated portfolio over the long term can help to build and grow portfolios. 

This assumes one has done the homework needed to build up the conviction.

If this isn’t possible, sticking to #index funds works

#NASDAQ #TSLA #AMD #GOOG",avinash_iitm
33,2022-02-26 18:53:46+00:00,1497646085438943237,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/DodWp85TKl,leoventuresllc
34,2022-02-26 12:23:46+00:00,1497547940935651333,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/e1ctf71Xpg,leoventuresllc
35,2022-02-26 07:23:42+00:00,1497472423062654977,#goog a good buy at 2690$?,bobbybruins79
36,2022-02-26 02:30:11+00:00,1497398560165437452,#GOOG https://t.co/cuRy843so0,1points_2
37,2022-02-25 23:23:46+00:00,1497351645386186755,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/yl5IfDdMZ7,leoventuresllc
38,2022-02-25 19:52:27+00:00,1497298466460028929,"#BTC down, #GOLD up, seems most investors see #Bitcoin as a tech stock like #GOOG or meme stock, not as a commodity / digital #GOLD",PascalAbams
39,2022-02-25 17:23:46+00:00,1497261048377794569,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/TPPO1qpKTp,leoventuresllc
40,2022-02-25 16:53:46+00:00,1497253501281439752,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/hqBrH9puUG,leoventuresllc
41,2022-02-25 08:32:09+00:00,1497127263481040896,#GOOG https://t.co/aeSU1ECQcs,Pand9_QQ
42,2022-02-25 03:53:46+00:00,1497057207216906241,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/gOqOiAYB94,leoventuresllc
