,Datetime,Tweet Id,Text,Username
37,2022-03-02 23:40:44+00:00,1499167854427619332,"#Monero Fear and Greed Index is currently 57 - MILD GREED

Current #XMR price is 179.82118534145022 usd
Current market cap is 3,252,399,423 usd
24h trading volume is 143,776,857 usd

#Altcoin FGI live analysis for top 100 #cryptocurrencies https://t.co/cBCUHriGKK",AltcoinFGI
38,2022-03-02 23:39:45+00:00,1499167608918233088,"If I sent you $1,000, which #metaverse #altcoin 💎 would you buy? $UFO or $STARL or $RACA

Or you have other options ❔

👇              👇             👇",Futureistody
39,2022-03-02 23:37:54+00:00,1499167140007624704,There's a lot of white space to the upside on $XRP and good support below. Consolidating under resistance after a breakout of this wedge. Looking for a move to $1.20 if #BTC can maintain this bullish momentum. #XRP #Altcoin #Crypto #XRPArmy https://t.co/bYF5Rvu4uR,TraderChris7
40,2022-03-02 23:37:35+00:00,1499167063134248962,$PARMA #STILTON $MRI #altcoin https://t.co/jDSvro6o7S,qthvxx
41,2022-03-02 23:37:11+00:00,1499166963058331649,WHALE CRYPTO PUMP SIGNAL #Altcoin via https://t.co/yzOjrsguwn https://t.co/1xw0NECpQW,TJElsa022
42,2022-03-02 23:37:11+00:00,1499166961498042373,"‘Missed Doge, Get Floki’ Reklamı Birleşik Krallık’ta Yasaklandı! https://t.co/1bftdDE7C3 #kripto #kriptopara #bitcoin #altcoin",kripto_dakika
43,2022-03-02 23:36:52+00:00,1499166883106463745,2022 Will Bring The End Of Bitcoin's Genesis Stage #Altcoin #bitcoin via https://t.co/a1XwH45960 https://t.co/AGoW7YLO0a,Market4_success
44,2022-03-02 23:36:40+00:00,1499166831222870017,We are delighted to announce that we are receiving the Best Companies Award at the Money 2.0 Conference! This award is in recognition of our contribution to bringing innovation to ... #Altcoin #cryptocurrency via https://t.co/6hmTcgUSTI https://t.co/kLmo5eADRX,BeerKub8
45,2022-03-02 23:36:35+00:00,1499166812390694912,$PARMA / #STILTON / $MRI / #altcoin https://t.co/emodpLENTh,MRadicans
46,2022-03-02 23:35:28+00:00,1499166529023139846,"🚨The breakout has started - orange arrow

✅CEX announcement imminent
🔥FOMO will kick in at the 0.382 fib
✅GRIMUTANTS NFT Public Mint goes live soon
🔥Over 20ETH of launch giveaways
✅Based &amp; Dox'd Dev Team
🔥Buybacks Imminent
✅700k MC

#altcoin #grimERC #ETH
@GrimaceCoinErc https://t.co/fsgaEKZMse",blanco813_
47,2022-03-02 23:34:43+00:00,1499166339235299330,"The Sandbox Fear and Greed Index is currently 37 - FEAR

Current #SAND price is 3.304654547351822 usd
Current market cap is 3,717,553,857 usd
24h trading volume is 1,201,990,679 usd

#Altcoin FGI live analysis for top 100 #cryptocurrencies https://t.co/eeVSG8RLvn",AltcoinFGI
48,2022-03-02 23:33:11+00:00,1499165955062046721,$PARMA / #STILTON / $MRI / #altcoin https://t.co/cLu6lrD3dp,missufeisty
49,2022-03-02 23:33:10+00:00,1499165949815148548,"Ethereum Classic Fear and Greed Index is currently 55 - NEUTRAL

Current #ETC price is 29.69141987132712 usd
Current market cap is 3,958,282,043 usd
24h trading volume is 425,451,761 usd

#Altcoin FGI live analysis for top 100 #cryptocurrencies https://t.co/Oewxl2gv2R",AltcoinFGI
50,2022-03-02 23:31:27+00:00,1499165520129454083,Good morning! #Altcoin pump! 🚀🚀🚀🚀🚀,Linh79420813
51,2022-03-02 23:31:13+00:00,1499165458703994886,"#EverRise #LetUsIn #EverRiseV3 #EverRiseEDU #altcoin #BSC #EverRiseInu #ETH 
 https://t.co/d9gnKxEcbQ",EverriseMan
52,2022-03-02 23:30:12+00:00,1499165204671700993,$PARMA / #STILTON / $MRI / #altcoin https://t.co/SGqh7xruo8,bongshikx
53,2022-03-02 23:30:02+00:00,1499165161441009664,"If I sent you $1,000, which #metaverse #altcoin 💎 would you buy?

👇🏻👇🏻👇🏻",TheMoonCarl
54,2022-03-02 23:29:22+00:00,1499164995233456132,MOON AKITA ($MAKA) #Altcoin via https://t.co/a1XwH45960 https://t.co/kF2Of3dnBq,Market4_success
55,2022-03-02 23:28:48+00:00,1499164851851173896,All time highs for the betterment of the world in the fight against #inflation #Fear #war No asset like #cryptocurrency #BTC #ETH #altcoin #AllTimeHigh,theSaintMiracle
56,2022-03-02 23:28:43+00:00,1499164829520699395,"@cryptogems555 

#milkit☀️(M)achine (I)ntelligence (L)aunch (K)nowledge☀️@Milk_It_BSC☀️#altcoin https://t.co/5JSq4WmYTU",ladysnowboarder
57,2022-03-02 23:27:06+00:00,1499164423457542144,2022 Will Bring The End Of Bitcoin's Genesis Stage #Altcoin #bitcoin via https://t.co/yzOjrsguwn https://t.co/x8qMjYnqHG,TJElsa022
58,2022-03-02 23:26:43+00:00,1499164328309702656,"Looking for a job or serious income? 
Check out Freeway. 30-50% coming soon!!
Here's a link for U.S. users to earn even more for being referred!!
https://t.co/VbItmPEKc5
$FWY #cryptocurrency #altcoin #Bitcoin #ETH https://t.co/XRx08VRQBg",CryptoTailz
59,2022-03-02 23:26:19+00:00,1499164226203656201,How confident you are that $tel will release v3.2 this month? #telcoin #altcoin #fintech #remittance #Etherum #MATIC #btc #bnb,JAryubi
60,2022-03-02 23:25:50+00:00,1499164104145215488,Real Vision #Bot Known for Outperforming #Crypto Markets Reveals #Altcoin Holdings Centered on #Ethereum Rivals and #Gaming Projects  https://t.co/9HqeVdSy5o,N3wsCrypto
61,2022-03-02 23:24:22+00:00,1499163735289577472,"LEVERAGE THEIR DEBTS TO SOCIETY HERE:

https://t.co/hzeRCy4dQN 

#freedom #cryptocurrency #Blockchain #finance #NFTCollection #NFTs #Airdrops #altcoin https://t.co/K6SKZXV9xu",covidbadpeople
62,2022-03-02 23:24:14+00:00,1499163703517892614,Boom!!🔥 #XYO #altcoin #BULLISH #cryptocurrency https://t.co/AF9NuS93W8,crypto_squatch
63,2022-03-02 23:24:00+00:00,1499163644629684224,"🛍 #NFT Giveaway 
Free $250 E-Donuts for 99 Winners.

✅ Retweet 
✅Tag 3 friends on this post
✅ Like your favourite 🍩 on OpenSea  https://t.co/xjacFkEHiQ

🎉 The winners will be announced 
after shows | Good Luck 😇
 
#NFT #NFTs #NFTcommunity
#NFTspace#BTC #ETH #Altcoin https://t.co/Z2AYo7oxHu",UnboredCafe
64,2022-03-02 23:23:40+00:00,1499163558109904898,"#Algorand Fear and Greed Index is currently 41 - MILD FEAR

Current #ALGO price is 0.8276885688928847 usd
Current market cap is 5,481,167,121 usd
24h trading volume is 337,406,061 usd

#Altcoin FGI live analysis for top 100 #cryptocurrencies https://t.co/fDLzdph8BU",AltcoinFGI
65,2022-03-02 23:21:59+00:00,1499163136791744514,$PARMA / #STILTON / $MRI / #altcoin https://t.co/yOL2DUYk97,Jenusbymy
66,2022-03-02 23:21:49+00:00,1499163094244904961,"UNUS SED LEO Fear and Greed Index is currently 71 - GREED

Current #LEO price is 5.942271717667796 usd
Current market cap is 5,668,654,646 usd
24h trading volume is 6,281,137 usd

#Altcoin FGI live analysis for top 100 #cryptocurrencies https://t.co/43OLwFAGqS",AltcoinFGI
67,2022-03-02 23:21:30+00:00,1499163014838493184,$PARMA #STILTON  $MRI  #altcoin https://t.co/UsjavFW4Kt,bucinnyajunekoo
68,2022-03-02 23:19:53+00:00,1499162609584676873,"Bitcoin Cash Fear and Greed Index is currently 54 - NEUTRAL

Current #BCH price is 321.3392303459092 usd
Current market cap is 6,104,674,162 usd
24h trading volume is 4,167,497,435 usd

#Altcoin FGI live analysis for top 100 #cryptocurrencies https://t.co/6RoX92IlaV",AltcoinFGI
69,2022-03-02 23:19:20+00:00,1499162471512571906,$PARMA / #STILTON / $MRI / #altcoin https://t.co/asttFM0JmN,BULUJEMBUTKUSUT
70,2022-03-02 23:18:51+00:00,1499162348786909188,$PARMA / #STILTON  / $MRI / #altcoin https://t.co/FoilewSXDp,aKuslaluBIGWIN
71,2022-03-02 23:18:24+00:00,1499162233103798274,$PARMA / #STILTON / $MRI / #altcoin https://t.co/e0kSJPXbNe,fightingkayaxx
72,2022-03-02 23:17:17+00:00,1499161951959924737,$PARMA / #STILTON / $MRI / #altcoin https://t.co/vDfdLngALz,teye_yeyeye
73,2022-03-02 23:17:03+00:00,1499161893860118531,$PARMA / #STILTON / $MRI / #altcoin https://t.co/9ziIg9qEHc,hswkss_ljhkws
74,2022-03-02 23:14:47+00:00,1499161324160528389,"#Uniswap Fear and Greed Index is currently 41 - MILD FEAR

Current #UNI price is 10.128212339963266 usd
Current market cap is 6,951,716,848 usd
24h trading volume is 268,588,493 usd

#Altcoin FGI live analysis for top 100 #cryptocurrencies https://t.co/v64datcuRU",AltcoinFGI
75,2022-03-02 23:13:59+00:00,1499161123077206016,$BTC pumped then comes #altcoin just watch,goodgamegold
76,2022-03-02 23:13:10+00:00,1499160915664637959,"#Chainlink Fear and Greed Index is currently 43 - MILD FEAR

Current #LINK price is 15.446649237477958 usd
Current market cap is 7,213,732,701 usd
24h trading volume is 891,167,988 usd

#Altcoin FGI live analysis for top 100 #cryptocurrencies https://t.co/acAjvOXkqM",AltcoinFGI
77,2022-03-02 23:12:54+00:00,1499160852448288768,"Fantastic Daily interest !! with Control-Finance.
Please follow my journey at

https://t.co/usTSxIkzTw

#altcoin",controlfinance_
78,2022-03-02 23:08:55+00:00,1499159847673253888,"#Cosmos Fear and Greed Index is currently 54 - NEUTRAL

Current #ATOM price is 32.76131105625334 usd
Current market cap is 9,381,866,377 usd
24h trading volume is 1,375,017,484 usd

#Altcoin FGI live analysis for top 100 #cryptocurrencies https://t.co/haKFDhftdY",AltcoinFGI
79,2022-03-02 23:08:43+00:00,1499159799065452544,A daily close above $52K and…? Here’s what a long-term Bitcoin rally needs - https://t.co/zSinjLLdgp #crypto #defi #altcoin https://t.co/Lv6cEZ3ER0,DefiEarly
80,2022-03-02 23:08:28+00:00,1499159736905838594,"Fact about #Bitcoin 
Always The King 👑 
When it rises,all #altcoin rise 😎

When it falls , you know what next 😅😅 https://t.co/DzLHBNiorK",TheCTjosh
81,2022-03-02 23:08:06+00:00,1499159641074372610,"Work smarter, not harder. Or at least work harder now so you don't have to later...
Market scanners are up and running, LFG!! #Crypto #Cryptocurrency #Bitcoin #Altcoin #Trading $BTC $ETH $LUNA $ANC $QRDO https://t.co/b3qDVwpd0C",DoctaBot
82,2022-03-02 23:07:24+00:00,1499159466683547654,"Bitcoin Closes 1st Green Month After 3 Reds, What History Says May Happen #crypto #cryptonews #Bitcoin #BTC #cryptocurrency #altcoin #NFT #NFTs 
https://t.co/8N83Xb9g64",nuworldcrypto
83,2022-03-02 23:07:19+00:00,1499159443795496961,$PARMA / #STILTON / $MRI / #altcoin https://t.co/FpcnDqYqIm,lynwinz
84,2022-03-02 23:07:02+00:00,1499159375218450440,"CRO Fear and Greed Index is currently 51 - NEUTRAL

Current #CRO price is 0.4486644427756407 usd
Current market cap is 11,334,615,960 usd
24h trading volume is 106,711,507 usd

#Altcoin FGI live analysis for top 100 #cryptocurrencies https://t.co/UOfzpnsdLw",AltcoinFGI
85,2022-03-02 23:06:27+00:00,1499159226601684996,"@TheMoonCarl I don't think any #altcoin can go 1000x in March, not because there are no potential 1000x altcoins but because the market is only just recovering.

My suggestion will be to simply take note of those with such potential and I know 3 alts in this category: $UFARM $SCRT and $TXA.",crypto_mewtwo
86,2022-03-02 23:06:19+00:00,1499159192900448259,"$MTV seeing sustained chatter on 4chan over the last few daysVia https://t.co/8DufKLe3U9#mtv    #4chan  #altcoin https://t.co/of2PSwfiQs",topstonks
87,2022-03-02 23:04:53+00:00,1499158833733980165,"Amazing❤
$PARMA #STILTON $MRI #altcoin https://t.co/qEvvO2uPqN",LintangLimanda3
88,2022-03-02 23:04:47+00:00,1499158807666036738,"柴犬（$SHIB）、ファッション界デビューに向け、ミラノで広告キャンペーンを開始
https://t.co/0AlKOMjHfL
#仮想通貨 #ICO #Altcoin",cryptofind_info
89,2022-03-02 23:04:18+00:00,1499158685439852544,$PARMA / #STILTON / $MRI / #altcoin https://t.co/LaG3bGinRV,pick_missufo87
90,2022-03-02 23:03:50+00:00,1499158569224130572,"Shiba Inu Fear and Greed Index is currently 57 - MILD GREED

Current #SHIB price is 2.6152514283334848e-05 usd
Current market cap is 14,359,385,243 usd
24h trading volume is 1,423,584,039 usd

#Altcoin FGI live analysis for top 100 #cryptocurrencies https://t.co/yKRfNOeWFg",AltcoinFGI
91,2022-03-02 23:03:26+00:00,1499158466963066882,$PARMA / #STILTON / $MRI / #altcoin https://t.co/AWXb7PiHC7,Praznjcityxx22
92,2022-03-02 23:03:18+00:00,1499158434020798465,It doesn’t take much to be part of #shieldprotocol team. All buyers are welcomed! #altcoin #ETH #BULLISH https://t.co/iGXSxhrzKN,pitlover5
93,2022-03-02 23:02:43+00:00,1499158287840858112,"Wat moet Rusland met $640 miljard aan reserves? Miljardair Bill Miller weet het wel
https://t.co/xX0QnT5hqI

#bitcoin #crypto #altcoin #BTC #ETH #blockchain #bitavo #binance #bitvavo #cryptocurrency",bitcoincryptonl
94,2022-03-02 23:00:38+00:00,1499157764953751555,"🐋 #Altcoins Whales Update 🐋

🚨 Last 4 hours of #Altcoin-Exchange transactions 🚨

When $-Value &gt; 0 = More deposits 📉
When $-Value &lt; 0 = More Withdrawals 📈

🤖 Automated-Tweet 🤖 https://t.co/hHFCYtnVDe",btcsentimentCOM
95,2022-03-02 23:00:06+00:00,1499157628303388673,"#BTCSentinel #PriceAlert:

⬆️ Top Gainers 1h
#BICO: 10,42%
#SUKU: 8,51%

Aggiornamenti e Grafici su:
-&gt; https://t.co/1le2phHnlF &lt;-
#Crypto #CryptoNews #criptovalute #fintech #altcoin",SentinelBtc
96,2022-03-02 23:00:02+00:00,1499157613862432779,Current BTC Dominance: 43.21% #Bitcoin #Altcoin #Cryptocurrency,btcdominance
97,2022-03-02 22:59:52+00:00,1499157572355444736,"#Avalanche Fear and Greed Index is currently 57 - MILD GREED

Current #AVAX price is 83.99055438963283 usd
Current market cap is 20,692,316,857 usd
24h trading volume is 1,617,148,816 usd

#Altcoin FGI live analysis for top 100 #cryptocurrencies https://t.co/heZQnYwszK",AltcoinFGI
98,2022-03-02 22:58:13+00:00,1499157155101954058,"#Cardano Fear and Greed Index is currently 43 - MILD FEAR

Current #ADA price is 0.944684046306625 usd
Current market cap is 31,799,263,224 usd
24h trading volume is 1,280,743,862 usd

#Altcoin FGI live analysis for top 100 #cryptocurrencies https://t.co/dFtFeGt0gw",AltcoinFGI
99,2022-03-02 22:58:02+00:00,1499157110365442051,$PARMA / #STILTON / $MRI / #altcoin https://t.co/eIEXqxmfvz,insyallahwinya
100,2022-03-02 22:57:33+00:00,1499156987954987008,$PARMA  #STILTON  $MRI  #altcoin https://t.co/iqWej0YQO8,zoeyadenizer
101,2022-03-02 22:57:29+00:00,1499156970791751681,MOON AKITA ($MAKA) #Altcoin via https://t.co/dvuVsQavCL https://t.co/QupjrpuFec,PlayasDTijuana
102,2022-03-02 22:56:11+00:00,1499156644537585666,$PARMA / #STILTON / $MRI / #altcoin https://t.co/XWk7dkWqET,cbistwin
103,2022-03-02 22:56:07+00:00,1499156626590339072,#EverRise #LetUsIn #EverRiseV3 #EverRiseEDU #BuildStuff #altcoin #altcoin $RISE #EverMigrate https://t.co/w0waeQAb0d,PartyGuy6969
104,2022-03-02 22:54:42+00:00,1499156270905012225,"#Terra Fear and Greed Index is currently 77 - STRONG GREED

Current #LUNA price is 91.97251950497142 usd
Current market cap is 34,370,442,845 usd
24h trading volume is 4,715,515,659 usd

#Altcoin FGI live analysis for top 100 #cryptocurrencies https://t.co/oiCpwe8qmT",AltcoinFGI
105,2022-03-02 22:54:42+00:00,1499156270657388544,Wow $PARMA / #STILTON / $MRI / #altcoin https://t.co/Hsx0PelpGg,pickmejebal25
106,2022-03-02 22:52:47+00:00,1499155786135748610,"XRP Fear and Greed Index is currently 59 - MILD GREED

Current #XRP price is 0.77167691057782 usd
Current market cap is 37,001,353,132 usd
24h trading volume is 2,422,834,469 usd

#Altcoin FGI live analysis for top 100 #cryptocurrencies https://t.co/Pl0PYWdF4D",AltcoinFGI
107,2022-03-02 22:52:05+00:00,1499155610981523460,MOON AKITA ($MAKA) #Altcoin via https://t.co/S8eGVDnMF7 https://t.co/EQYAwVIi2a,CRYPTOFixThingz
108,2022-03-02 22:51:02+00:00,1499155347885502465,"BNB Fear and Greed Index is currently 52 - NEUTRAL

Current #BNB price is 410.1747294755094 usd
Current market cap is 67,726,722,729 usd
24h trading volume is 2,091,127,957 usd

#Altcoin FGI live analysis for top 100 #cryptocurrencies https://t.co/emrqCUWuT2",AltcoinFGI
109,2022-03-02 22:50:44+00:00,1499155272526282754,#NFTs #NFT #NFTGame #Crypto #altcoin https://t.co/xTDCY39l1v,Richardooo_rc
110,2022-03-02 22:50:16+00:00,1499155154188136449,"It's simple. 
@CentricRise it's like staking without locking up your tokens. ↗️
$CNS 🔄 $CNR #NFA #DeFi #BinanceSmartChain #BSC #cryptocurrencies #crypto #altcoin #BSCGems #Centric 💎 https://t.co/go3yje6iqL",RealClelland
111,2022-03-02 22:49:08+00:00,1499154867968950278,"#Ethereum Fear and Greed Index is currently 53 - NEUTRAL

Current #ETH price is 2970.7297286163794 usd
Current market cap is 355,890,781,434 usd
24h trading volume is 16,823,765,018 usd

#Altcoin FGI live analysis for top 100 #cryptocurrencies https://t.co/9k58RCtpoV",AltcoinFGI
112,2022-03-02 22:47:42+00:00,1499154509028892675,"#Bitcoin Fear and Greed Index is currently 54 - NEUTRAL

Current #BTC price is 44133.82064730169 usd
Current market cap is 837,340,210,489 usd
24h trading volume is 29,487,935,111 usd

#Altcoin FGI live analysis for top 100 #cryptocurrencies https://t.co/azvxK8wUKS",AltcoinFGI
113,2022-03-02 22:46:24+00:00,1499154181042708482,"1 Bitcoin ( #BTC )
Dollar: 44,172.20$ 

1 Bitcoin Cash ( #BCH )
Dollar: 3,21.46$ 

1 Ethereum ( #ETH )
Dollar: 2,971.62$ 

1 Ripple ( #XRP )
Dollar: 0.77130$ 

Date: 2 Mar 2022 22:46

#Bitcoin #Ethereum #cryptocurrency #crypto #altcoin #Blockchain #Ripple",coinpricenow
114,2022-03-02 22:46:18+00:00,1499154155805544452,"$WHEAT seeing an uptick in chatter on 4chan over the last 24 hoursVia https://t.co/wz9cCucVdY#wheat    #4chan  #altcoin https://t.co/mNmjFYgeKN",topstonks
115,2022-03-02 22:46:09+00:00,1499154120158199823,"WOO Network Fear and Greed Index is currently 44 - MILD FEAR

Current #WOO price is 0.5165164405658517 usd
Current market cap is 469,954,932 usd
24h trading volume is 37,039,992 usd

#Altcoin FGI live analysis for top 100 #cryptocurrencies https://t.co/W5c2SFOaaO",AltcoinFGI
116,2022-03-02 22:45:35+00:00,1499153975521968129,$PARMA / #STILTON / $MRI / #altcoin https://t.co/CEkwD27rsA,abcdWinxz_
117,2022-03-02 22:44:49+00:00,1499153782005026816,"Keep Network Fear and Greed Index is currently 71 - GREED

Current #KEEP price is 0.7218046868503851 usd
Current market cap is 470,130,338 usd
24h trading volume is 19,477,205 usd

#Altcoin FGI live analysis for top 100 #cryptocurrencies https://t.co/gHAGXh4ceZ",AltcoinFGI
118,2022-03-02 22:44:00+00:00,1499153578224611330,$PARMA / #STILTON / $MRI / #altcoin https://t.co/t7MWlcz6FC,AaSundaManis97_
