,Datetime,Tweet Id,Text,Username
52,2022-02-27 14:00:03+00:00,1497934557219328004,One Bitcoin now worth $39155.600. Market Cap $742.765 Billion. Based on #coindesk BPI #bitcoin,BTCticker
53,2022-02-27 12:00:03+00:00,1497904358058569729,One Bitcoin now worth $39500.728. Market Cap $749.310 Billion. Based on #coindesk BPI #bitcoin,BTCticker
54,2022-02-27 11:24:33+00:00,1497895426506117121,Why We Still Need Guidance on Staking Rewards Taxation #coindesk #bitcoin #crypto https://t.co/pLdPdMHnzB,x3tko
55,2022-02-27 10:54:11+00:00,1497887784157126657,What You Need to Know About Taxes Before You Claim Your Next Airdrop #coindesk #bitcoin #crypto https://t.co/WoYUbS4UIO,x3tko
56,2022-02-27 10:00:03+00:00,1497874159929602050,One Bitcoin now worth $39067.532. Market Cap $741.090 Billion. Based on #coindesk BPI #bitcoin,BTCticker
57,2022-02-27 08:56:24+00:00,1497858141156823042,The Case for Taxing Proof-of-Work #coindesk #bitcoin #crypto https://t.co/hje1cuOkZo,x3tko
58,2022-02-27 08:00:03+00:00,1497843961003749380,One Bitcoin now worth $38827.137. Market Cap $736.527 Billion. Based on #coindesk BPI #bitcoin,BTCticker
59,2022-02-27 07:06:23+00:00,1497830454510059521,Las principales criptomonedas caen en medio de la crisis en Ucrania #coindesk #bitcoin #crypto https://t.co/HOhWVIajfk,x3tko
60,2022-02-27 06:00:02+00:00,1497813758424584196,One Bitcoin now worth $38636.973. Market Cap $732.917 Billion. Based on #coindesk BPI #bitcoin,BTCticker
61,2022-02-27 04:00:03+00:00,1497783562094923780,One Bitcoin now worth $38642.428. Market Cap $733.018 Billion. Based on #coindesk BPI #bitcoin,BTCticker
62,2022-02-27 02:00:03+00:00,1497753365450788872,One Bitcoin now worth $38340.894. Market Cap $727.296 Billion. Based on #coindesk BPI #bitcoin,BTCticker
63,2022-02-27 01:30:23+00:00,1497745896049573893,Blockchain Infrastructure Startup InfStones Raises $33M in Series B Funding #coindesk #bitcoin #crypto https://t.co/FuZTAUt5yp,x3tko
64,2022-02-27 00:00:03+00:00,1497723165241450499,One Bitcoin now worth $39115.333. Market Cap $741.985 Billion. Based on #coindesk BPI #bitcoin,BTCticker
65,2022-02-26 22:00:03+00:00,1497692967041212419,One Bitcoin now worth $39479.486. Market Cap $748.891 Billion. Based on #coindesk BPI #bitcoin,BTCticker
66,2022-02-26 20:50:04+00:00,1497675352470081541,"Where can i buy $MRI its not on #binance or 
#coindesk ????",WaterCoolerOH
67,2022-02-26 20:38:07+00:00,1497672348102578177,"@CoinDesk @realDannyNelson what's this? censorship and #tyranny!!!

where's the outcry from #CoinDesk #fascists demanding FREEEEEEE DUMB!!!",shawtests
68,2022-02-26 20:00:02+00:00,1497662762763366406,One Bitcoin now worth $39287.287. Market Cap $745.242 Billion. Based on #coindesk BPI #bitcoin,BTCticker
69,2022-02-26 18:00:03+00:00,1497632567574605824,One Bitcoin now worth $39301.213. Market Cap $745.504 Billion. Based on #coindesk BPI #bitcoin,BTCticker
70,2022-02-26 16:00:03+00:00,1497602368464166913,One Bitcoin now worth $39252.721. Market Cap $744.581 Billion. Based on #coindesk BPI #bitcoin,BTCticker
71,2022-02-26 14:00:03+00:00,1497572168661716996,One Bitcoin now worth $39119.140. Market Cap $742.045 Billion. Based on #coindesk BPI #bitcoin,BTCticker
72,2022-02-26 12:00:03+00:00,1497541971367403521,One Bitcoin now worth $38980.199. Market Cap $739.405 Billion. Based on #coindesk BPI #bitcoin,BTCticker
73,2022-02-26 10:00:03+00:00,1497511771690700800,One Bitcoin now worth $38827.945. Market Cap $736.515 Billion. Based on #coindesk BPI #bitcoin,BTCticker
74,2022-02-26 08:00:03+00:00,1497481571301044227,One Bitcoin now worth $39214.698. Market Cap $743.848 Billion. Based on #coindesk BPI #bitcoin,BTCticker
75,2022-02-26 06:30:26+00:00,1497459018431811584,Bloomberg Integrates Elwood Technologies' Crypto Platform Into Buy-Side Order System #coindesk #bitcoin #crypto https://t.co/DtqrrOCWjN,x3tko
76,2022-02-26 06:00:02+00:00,1497451370290503680,One Bitcoin now worth $39052.200. Market Cap $740.764 Billion. Based on #coindesk BPI #bitcoin,BTCticker
77,2022-02-26 04:00:03+00:00,1497421173608566785,One Bitcoin now worth $39451.304. Market Cap $748.331 Billion. Based on #coindesk BPI #bitcoin,BTCticker
78,2022-02-26 03:32:32+00:00,1497414249852796929,Are Crypto Investors Savvy or Suckers? The UK’s Tax and Financial Regulators Don’t Agree #coindesk #bitcoin #... https://t.co/FCx9H9jAwS,x3tko
79,2022-02-26 02:57:54+00:00,1497405534454284294,"95% of #BTC trading volumes are faked. 

Only 10 exchanges publish reliable data about volumes on their platforms, without inflated numbers.

#CoinDesk  18 July 2019, citing statement from👇
#Bitwise Asset Management.",SmindCrypto
80,2022-02-26 02:00:03+00:00,1497390976456871937,One Bitcoin now worth $39748.675. Market Cap $753.969 Billion. Based on #coindesk BPI #bitcoin,BTCticker
81,2022-02-26 00:00:04+00:00,1497360780026691590,One Bitcoin now worth $39227.860. Market Cap $744.088 Billion. Based on #coindesk BPI #bitcoin,BTCticker
82,2022-02-25 22:00:03+00:00,1497330578718396423,One Bitcoin now worth $39008.695. Market Cap $739.929 Billion. Based on #coindesk BPI #bitcoin,BTCticker
83,2022-02-25 20:21:39+00:00,1497305815887269893,"Tabloid Crypto News - Harga Bitcoin dan mata uang kripto lain yang terjun bebas, setelah invasi Rusia ke Ukraina, terhenti. Pada Jumat (25/2), harga sebagian mata uang kripto melonjak tinggi, dengan Bitcoin naik 10%.  #Bitcoin #Coindesk #crypto

https://t.co/lsFpDfH84M https://t.co/1Teo9MmfaU",TabloidCrypto
84,2022-02-25 20:00:03+00:00,1497300378962083847,One Bitcoin now worth $38714.267. Market Cap $734.342 Billion. Based on #coindesk BPI #bitcoin,BTCticker
85,2022-02-25 18:00:03+00:00,1497270179671195655,One Bitcoin now worth $39026.089. Market Cap $740.253 Billion. Based on #coindesk BPI #bitcoin,BTCticker
86,2022-02-25 17:34:03+00:00,1497263637488144392,"#BREAKING: European Parliament postpones vote on #bitcoin  and crypto regulation indefinitely

- #CoinDesk",Clonestwo
87,2022-02-25 16:00:02+00:00,1497239977461264385,One Bitcoin now worth $39511.071. Market Cap $749.450 Billion. Based on #coindesk BPI #bitcoin,BTCticker
88,2022-02-25 15:58:40+00:00,1497239632517353472,OneOf Expands Sports NFT Presence With New Collection on Polygon #coindesk #bitcoin #crypto https://t.co/oQjWZlJKa1,x3tko
89,2022-02-25 14:00:03+00:00,1497209782037528577,One Bitcoin now worth $39318.791. Market Cap $745.800 Billion. Based on #coindesk BPI #bitcoin,BTCticker
90,2022-02-25 13:15:31+00:00,1497198573489905664,"#Bitcoin jumps 12% at $39,816.10. However, it is still hovering below the $40,000 mark.
Today global #cryptocurrencies bounced back after falling in the red. Most were trading in green even as Russia's invasion of Ukraine continues to hit global headlines, according to #coindesk https://t.co/4kf6RhIFx6",MaxTradesuk
91,2022-02-25 13:06:51+00:00,1497196394540838919,"JUST IN: 

#Flexpool 
one of the largest #Ethereum mining pools, is halting all services in Russia.

Source:- #Coindesk

#crypto #CryptoNews #Bitcoin #ETH #mining #trading",CryptoPatel
92,2022-02-25 12:00:04+00:00,1497179585976410122,One Bitcoin now worth $38825.915. Market Cap $736.447 Billion. Based on #coindesk BPI #bitcoin,BTCticker
93,2022-02-25 11:33:21+00:00,1497172863937171459,Bitcoin Falls 7% as Russia Invades Ukraine; Experts Say Fed U-Turn on Rate Hikes Unlikely #coindesk #bitcoin #cry... https://t.co/RpfTf1gqok,x3tko
94,2022-02-25 10:00:03+00:00,1497149386031349762,One Bitcoin now worth $38708.245. Market Cap $734.212 Billion. Based on #coindesk BPI #bitcoin,BTCticker
95,2022-02-25 09:15:14+00:00,1497138105328943109,Sotheby’s Withdraws Lot of 104 CryptoPunks Minutes Before Expected Auction #coindesk #bitcoin #crypto https://t.co/6RvZvle0mq,x3tko
96,2022-02-25 08:00:03+00:00,1497119185410875399,One Bitcoin now worth $38449.344. Market Cap $729.299 Billion. Based on #coindesk BPI #bitcoin,BTCticker
97,2022-02-25 06:00:02+00:00,1497088983167291393,One Bitcoin now worth $38469.701. Market Cap $729.682 Billion. Based on #coindesk BPI #bitcoin,BTCticker
98,2022-02-25 04:00:03+00:00,1497058785646555137,One Bitcoin now worth $38942.986. Market Cap $738.658 Billion. Based on #coindesk BPI #bitcoin,BTCticker
99,2022-02-25 03:34:16+00:00,1497052296760332292,Why White Hat Hackers Are Vital to the Crypto Ecosystem #coindesk #bitcoin #crypto https://t.co/lWgscApg2j,x3tko
100,2022-02-25 02:00:04+00:00,1497028591137300480,One Bitcoin now worth $38540.074. Market Cap $731.013 Billion. Based on #coindesk BPI #bitcoin,BTCticker
101,2022-02-25 01:32:49+00:00,1497021734096351237,"Decentralized vs centralized metaverse, which will you choose? #CryptoState2022 #CoinDesk",CryptoLife404
102,2022-02-25 01:10:46+00:00,1497016187191922695,"First Mover Asia: China CBDC Is No Government Version of Bitcoin; Terra's Luna, Other Altcoins Jump #coindesk #bi... https://t.co/GhprK6Lqk3",x3tko
103,2022-02-25 00:00:04+00:00,1496998392937000968,One Bitcoin now worth $38381.567. Market Cap $728.004 Billion. Based on #coindesk BPI #bitcoin,BTCticker
